Source_File,phone,minTime,maxTime,Preceding Token,Following Token,isWordInitial,Containing Word,Phones Per Second,Phone Index,K,G,B,P,D,T,ʈ,k,g,b,p,d,t,tsʰ,pʲ,tɕʰ,tɕ,ʈʂ,tʰ,kʰ,ʈʂʰ,pʷ,tʷ,ts,pʰ,kʷ,tʲ,tɕʷ,VOT,VOT_Type
M00A_man_isolated.csv,tɕʷ,780.27054,780.33054,ej˥˩,e˧˥,True,"Interval(780.27054, 780.60054, 觉得)",16.666666666667,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,t,780.42054,780.46054,e˧˥,ə˧,False,"Interval(780.27054, 780.60054, 觉得)",17.7083333333327,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,ʈʂ,781.72054,781.77054,,u˥,True,"Interval(781.72054, 781.95054, 中国)",14.6153846153851,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,predPOS
M00A_man_isolated.csv,k,781.85054,781.89054,ŋ,w,False,"Interval(781.72054, 781.95054, 中国)",16.1538461538467,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,predPOS
M00A_man_isolated.csv,k,782.06054,782.11054,ej˨˩˦,ə˥,False,"Interval(781.95054, 782.16054, 哪个)",16.9230769230775,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,tʲ,782.16054,782.22054,ə˥,i˥˩,True,"Interval(782.16054, 782.46054, 地方)",17.6923076923083,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,predPOS
M00A_man_isolated.csv,pʷ,782.46054,782.52054,ŋ,u˥˩,True,"Interval(782.46054, 782.56054, 不)",17.5572519083962,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,predPOS
M00A_man_isolated.csv,tʰ,782.56054,782.60054,u˥˩,aj˥˩,True,"Interval(782.56054, 782.69054, 太)",17.0731707317071,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,predPOS
M00A_man_isolated.csv,tɕʷ,782.69054,782.80054,aj˥˩,e˥˩,True,"Interval(782.69054, 783.08054, 确定)",16.3376708247628,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predNEG
M00A_man_isolated.csv,tʲ,782.87054,782.92054,e˥˩,i˥˩,False,"Interval(782.69054, 783.08054, 确定)",16.3376708247628,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predNEG
M00A_man_isolated.csv,tɕ,783.54,783.57,,ow˥˩,True,"Interval(783.54, 783.88, 就是)",11.532473523362,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093,predPOS
M00A_man_isolated.csv,t,784.1,784.17,o˨˩˦,ə,True,"Interval(784.1, 784.25, 的)",13.4328358208952,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,predPOS
M00A_man_isolated.csv,pʷ,784.25,784.35,ə,u˨˩˦,True,"Interval(784.25, 784.6, 普通话)",13.1386861313868,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086,predPOS
M00A_man_isolated.csv,tʷ,784.38,784.41,u˨˩˦,u˥,False,"Interval(784.25, 784.6, 普通话)",12.2137404580147,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086,predPOS
M00A_man_isolated.csv,t,785.49,785.52,n,ə,True,"Interval(785.49, 785.55, 的)",16.2790697674409,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,predPOS
M00A_man_isolated.csv,ʈʂʰ,785.73,785.79,z̩˥˩,w,False,"Interval(785.55, 785.89, 四川)",17.6923076923068,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,tɕ,785.89,785.93,n,ow˥˩,True,"Interval(785.89, 786.11, 就是)",17.3333333333333,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00499999999999999,predPOS
M00A_man_isolated.csv,tɕ,786.26,786.31,n,i˥˩,False,"Interval(786.11, 786.41, 印记)",16.2393162393152,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00700000000000001,predNEG
M00A_man_isolated.csv,t,786.41,786.48,i˥˩,a˥˩,True,"Interval(786.41, 786.7, 但是)",17.9487179487168,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,predPOS
M00A_man_isolated.csv,tɕʷ,787.13,787.19,o˨˩˦,e˧˥,True,"Interval(787.13, 787.34, 觉得)",16.2393162393152,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00499999999999999,predPOS
M00A_man_isolated.csv,t,787.25,787.28,e˧˥,ə˧,False,"Interval(787.13, 787.34, 觉得)",17.094017094016,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00499999999999999,predPOS
M00A_man_isolated.csv,pʷ,787.45,787.56,o˨˩˦,u˥˩,True,"Interval(787.45, 787.73, 不是)",18.8034188034176,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,predPOS
M00A_man_isolated.csv,tʰ,787.73,787.8,ʐ̩˥˩,aj˥˩,True,"Interval(787.73, 787.87, 太)",17.4603174603176,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,predPOS
M00A_man_isolated.csv,p,787.87,787.94,aj˥˩,j,True,"Interval(787.87, 788.19, 标准)",18.7500000000018,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,predPOS
M00A_man_isolated.csv,ʈʂ,788.06,788.1,aw˥,w,False,"Interval(787.87, 788.19, 标准)",18.0180180180196,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,predPOS
M00A_man_isolated.csv,t,788.19,788.23,n,ə,True,"Interval(788.19, 788.31, 的)",18.0180180180196,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,predNEG
M00A_man_isolated.csv,pʷ,788.7,788.78,,u˨˩˦,True,"Interval(788.7, 789.02, 普通话)",18.0180180180196,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,predPOS
M00A_man_isolated.csv,tʷ,788.81,788.84,u˨˩˦,u˥,False,"Interval(788.7, 789.02, 普通话)",16.2162162162177,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,predPOS
M00A_man_isolated.csv,tɕ,789.02,789.12,a˥˩,ow˥˩,True,"Interval(789.02, 789.27, 就是)",18.5714285714304,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,predPOS
M00A_man_isolated.csv,t,790.06,790.09,n,w,True,"Interval(790.06, 790.16, 多)",18.6915887850459,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,predPOS
M00A_man_isolated.csv,t,790.49,790.52,o˨˩˦,ə,True,"Interval(790.49, 790.55, 的)",16.6666666666667,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,tɕʰ,790.55,790.66,ə,e˧˥,True,"Interval(790.55, 790.85, 前后)",18,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,pʲ,790.85,790.9,ow˥˩,i˧˥,True,"Interval(790.85, 791.06, 鼻音)",18.6666666666667,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,predPOS
M00A_man_isolated.csv,pʷ,791.18,791.28,e˨˩˦,u˥˩,True,"Interval(791.18, 791.32, 不)",17.9104477611936,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,predPOS
M00A_man_isolated.csv,t,791.51,791.58,n,a˥˩,True,"Interval(791.51, 791.87, 但是)",16.666666666666,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,predPOS
M00A_man_isolated.csv,pʲ,792.17,792.23,,i˥,True,"Interval(792.17, 792.32, 并)",12.4999999999995,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,predPOS
M00A_man_isolated.csv,t,792.47,792.54,ow˨˩˦,aw˥˩,True,"Interval(792.47, 792.82, 到)",12.4999999999989,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,predPOS
M00A_man_isolated.csv,tɕ,793.22,793.29,,ow˥˩,True,"Interval(793.22, 793.41, 就是)",12.7272727272725,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,predPOS
M00A_man_isolated.csv,ts,793.41,793.53,ʐ̩˥˩,u˧˥,True,"Interval(793.41, 793.79, 足够)",15.4545454545451,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,k,793.64,793.71,u˧˥,ow˥˩,False,"Interval(793.41, 793.79, 足够)",16.2393162393168,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,k,794.02,794.08,a˥˩,ə˩,False,"Interval(793.95, 794.12, 那个)",13.3333333333333,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098,predNEG
M00A_man_isolated.csv,pʷ,794.12,794.25,ə˩,u˨˩˦,True,"Interval(794.12, 794.79, 普通话)",13.9534883720934,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,predPOS
M00A_man_isolated.csv,tʷ,794.31,794.34,u˨˩˦,u˥,False,"Interval(794.12, 794.79, 普通话)",13.3333333333341,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,predPOS
M00A_man_isolated.csv,ʈʂ,796.29,796.32,n,o˨˩˦,False,"Interval(795.94, 796.39, 发言者)",15.3846153846159,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,predPOS
M00A_man_isolated.csv,tʰ,796.39,796.49,o˨˩˦,a˥,True,"Interval(796.39, 796.52, 她)",16.0839160839166,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061,predPOS
M00A_man_isolated.csv,k,796.69,796.78,ŋ,a˨˩˦,True,"Interval(796.69, 797.03, 感觉)",16,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,predPOS
M00A_man_isolated.csv,tɕʷ,796.9,796.96,n,e˧˥,False,"Interval(796.69, 797.03, 感觉)",16.6666666666667,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,predPOS
M00A_man_isolated.csv,t,797.03,797.1,e˧˥,aw˥˩,True,"Interval(797.03, 797.19, 到)",15.3333333333333,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,predNEG
M00A_man_isolated.csv,ts,797.56,797.59,aj˧˥,z̩˥˩,False,"Interval(797.41, 797.65, 来自)",18,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,ʈʂʰ,797.83,797.88,z̩˥˩,w,False,"Interval(797.65, 797.99, 四川)",18,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,predPOS
M00A_man_isolated.csv,ʈʂ,798.05,798.08,a˥˩,u˨˩˦,False,"Interval(797.99, 798.16, 那种)",18.3823529411763,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,ʈʂʰ,798.16,798.27,ŋ,o˧˥,True,"Interval(798.16, 798.45, 程度)",19.6721311475405,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,predPOS
M00A_man_isolated.csv,tʷ,798.37,798.4,ŋ,u˥˩,False,"Interval(798.16, 798.45, 程度)",18.0327868852455,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,predPOS
M00A_man_isolated.csv,tɕ,798.45,798.51,u˥˩,ow˥˩,True,"Interval(798.45, 798.69, 就是)",20.4918032786881,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,predPOS
M00A_man_isolated.csv,t,798.97,799.03,,a˥˩,True,"Interval(798.97, 799.14, 大)",19.6721311475405,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,predPOS
M00A_man_isolated.csv,t,799.26,799.3,ŋ,ə,True,"Interval(799.26, 799.34, 的)",20.353982300883,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,predNEG
M00A_man_isolated.csv,tɕʰ,799.34,799.44,ə,e˧˥,True,"Interval(799.34, 799.63, 前后)",22.1238938053076,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,pʲ,799.63,799.69,ow˥˩,i˧˥,True,"Interval(799.63, 799.81, 鼻韵)",20.5673758865236,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,predPOS
M00A_man_isolated.csv,pʷ,799.81,799.84,n,u˥˩,True,"Interval(799.81, 799.87, 不)",21.2765957446796,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,predNEG
M00A_man_isolated.csv,kʰ,800.02,800.11,,o˨˩˦,True,"Interval(800.02, 800.27, 可能)",21.4876033057845,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079,predPOS
M00A_man_isolated.csv,pʲ,800.27,800.33,ŋ,i˨˩˦,True,"Interval(800.27, 800.66, 比如说)",21.2962962962955,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,predPOS
M00A_man_isolated.csv,p,801.15,801.24,ʐ̩˥˩,aj˨˩˦,True,"Interval(801.15, 801.29, 百)",18.8034188034195,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089,predPOS
M00A_man_isolated.csv,ʈʂ,801.4,801.43,n,ʐ̩˥,True,"Interval(801.4, 801.47, 之)",16.2393162393168,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00499999999999999,predPOS
M00A_man_isolated.csv,pʷ,801.7,801.78,ʐ̩˧˥,u˥˩,True,"Interval(801.7, 801.83, 不)",17.9245283018858,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,predPOS
M00A_man_isolated.csv,k,803.02311,803.05311,u˧˥,w,False,"Interval(802.86311, 803.12311, 如果)",13.3858267716537,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,predNEG
M00A_man_isolated.csv,k,803.67311,803.72311,a˥˩,ə˩,False,"Interval(803.52311, 803.77311, 那个)",17.8082191780818,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00800000000000001,predNEG
M00A_man_isolated.csv,k,804.13311,804.18311,n,a˨˩˦,True,"Interval(804.13311, 804.41311, 感觉)",18.493150684931,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predNEG
M00A_man_isolated.csv,tɕʷ,804.29311,804.33311,n,e˧˥,False,"Interval(804.13311, 804.41311, 感觉)",18.6666666666667,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predNEG
M00A_man_isolated.csv,ʈʂʰ,804.41311,804.51311,e˧˥,u˥,True,"Interval(804.41311, 804.64311, 出来)",21.3333333333333,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00600000000000001,predNEG
M00A_man_isolated.csv,tʰ,804.64311,804.75311,aj˧˥,a˥,True,"Interval(804.64311, 804.78311, 她)",20,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,predPOS
M00A_man_isolated.csv,ʈʂʰ,805.04311,805.07311,z̩˥˩,w,False,"Interval(804.87311, 805.16311, 四川)",18.7500000000008,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00499999999999998,predPOS
M00A_man_isolated.csv,t,805.26311,805.29311,n,ə,True,"Interval(805.26311, 805.45311, 的话)",18.8811188811195,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00800000000000001,predPOS
M00A_man_isolated.csv,kʰ,805.45311,805.56311,a˥˩,o˨˩˦,True,"Interval(805.45311, 805.76311, 可能)",18.8811188811195,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,predPOS
M00A_man_isolated.csv,t,805.83311,805.87311,,ej˨˩˦,True,"Interval(805.83311, 805.96311, 得)",19.5804195804203,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,predPOS
M00A_man_isolated.csv,t,805.96311,806.04311,ej˨˩˦,a˧˥,True,"Interval(805.96311, 806.23311, 达到)",17.4825174825181,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138,predNEG
M00A_man_isolated.csv,t,806.12311,806.17311,a˧˥,aw˥˩,False,"Interval(805.96311, 806.23311, 达到)",16.0839160839166,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138,predNEG
M00A_man_isolated.csv,p,806.23311,806.30311,aw˥˩,aj˨˩˦,True,"Interval(806.23311, 806.37311, 百)",16.0839160839166,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,predNEG
M00A_man_isolated.csv,ʈʂ,806.47311,806.50311,n,ʐ̩˥,True,"Interval(806.47311, 806.54311, 之)",16.0839160839166,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00700000000000001,predNEG
M00A_man_isolated.csv,ts,807.03311,807.08311,ʐ̩˧˥,w,True,"Interval(807.03311, 807.20311, 左)",13.8300630996635,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,predPOS
M00A_man_isolated.csv,tɕʰ,807.93621,808.08621,,e˧˥,True,"Interval(807.93621, 808.33621, 前后)",14.3310471900911,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,pʲ,808.33621,808.38621,ow˥˩,i˧˥,True,"Interval(808.33621, 808.58621, 鼻韵)",12.6984126984128,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,pʷ,808.58621,808.64621,n,u˥˩,True,"Interval(808.58621, 808.68621, 不)",17.1641791044772,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,predPOS
M00A_man_isolated.csv,tʰ,808.96621,809.04621,,a˥,True,"Interval(808.96621, 809.07621, 她)",17.3611111111118,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,tsʰ,809.07621,809.12621,a˥,aj˧˥,True,"Interval(809.07621, 809.28621, 才能)",17.3913043478276,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,predPOS
M00A_man_isolated.csv,k,809.28621,809.33621,ŋ,a˨˩˦,True,"Interval(809.28621, 809.52621, 感觉)",18.3206106870253,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094,predPOS
M00A_man_isolated.csv,tɕʷ,809.39621,809.46621,n,e˧˥,False,"Interval(809.28621, 809.52621, 感觉)",17.6064791843411,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094,predPOS
M00A_man_isolated.csv,t,809.52621,809.55621,e˧˥,o˧˥,True,"Interval(809.52621, 809.79621, 得到)",16.0058901675828,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142,predPOS
M00A_man_isolated.csv,t,809.61621,809.68621,o˧˥,aw˥˩,False,"Interval(809.52621, 809.79621, 得到)",14.4053011508245,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,t,809.85621,809.91621,,w,True,"Interval(809.85621, 810.01621, 对)",11.4544038364619,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,predPOS
M00A_man_isolated.csv,t,814.89177,814.93177,,w,True,"Interval(814.89177, 815.05177, 对)",1.79885233221192,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,predNEG
M00A_man_isolated.csv,t,816.41444,816.46444,,w,True,"Interval(816.41444, 816.63444, 对)",7.69230769230662,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,predPOS
M00A_man_isolated.csv,t,816.73444,816.78444,,w,True,"Interval(816.73444, 816.90916, 对)",3.93573728166472,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,predPOS
M00A_man_isolated.csv,t,824.67002,824.71002,,w,True,"Interval(824.67002, 824.79002, 对)",1.53202702495667,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,predPOS
M00A_man_isolated.csv,kʰ,836.88712,836.98712,,o˨˩˦,True,"Interval(836.88712, 837.12712, 可能)",12.2448979591834,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,predPOS
M00A_man_isolated.csv,tɕ,837.23712,837.32712,ej˥˩,a˥,True,"Interval(837.23712, 837.46712, 加入)",14.9659863945575,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,tɕ,837.46712,837.55712,u˥˩,ow˥˩,True,"Interval(837.46712, 837.59712, 就)",14.285714285714,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00499999999999999,predNEG
M00A_man_isolated.csv,pʷ,837.59712,837.71712,ow˥˩,u˥˩,True,"Interval(837.59712, 837.74712, 不)",16.1290322580644,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,tʰ,837.74712,837.83712,u˥˩,aj˥˩,True,"Interval(837.74712, 837.90712, 太)",17.3228346456695,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,ʈʂ,837.90712,837.98712,aj˥˩,ʐ̩˥˩,True,"Interval(837.90712, 838.20712, 制止)",15.7480314960632,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,predPOS
M00A_man_isolated.csv,ʈʂ,838.06712,838.12712,ʐ̩˥˩,ʐ̩˨˩˦,False,"Interval(837.90712, 838.20712, 制止)",15.7480314960632,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,predPOS
M00A_man_isolated.csv,t,839.13712,839.20712,n,a˥,True,"Interval(839.13712, 839.52712, 当地)",13.3333333333333,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,predPOS
M00A_man_isolated.csv,tʲ,839.34712,839.37712,ŋ,i˥˩,False,"Interval(839.13712, 839.52712, 当地)",14.2857142857136,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,predPOS
M00A_man_isolated.csv,tɕ,839.52712,839.60712,i˥˩,ow˥˩,True,"Interval(839.52712, 839.81712, 就是)",15.887850467289,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00499999999999999,predPOS
M00A_man_isolated.csv,pʷ,840.24712,840.28712,,u˥˩,True,"Interval(840.24712, 840.31712, 不)",14.0186915887844,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,predPOS
M00A_man_isolated.csv,tʰ,840.31712,840.35712,u˥˩,aj˥˩,True,"Interval(840.31712, 840.39712, 太)",14.0186915887844,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predNEG
M00A_man_isolated.csv,ʈʂ,840.52712,840.58712,ej˥˩,ʐ̩˥˩,True,"Interval(840.52712, 840.83712, 制止)",14.9532710280367,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,predPOS
M00A_man_isolated.csv,ʈʂ,840.69712,840.74712,ʐ̩˥˩,ʐ̩˨˩˦,False,"Interval(840.52712, 840.83712, 制止)",15.8333333333327,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,predPOS
M00A_man_isolated.csv,ʈʂʰ,841.26712,841.31712,z̩˥˩,w,False,"Interval(841.10712, 841.43712, 四川)",16,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,ʈʂ,841.58712,841.64712,a˥˩,ej˥˩,True,"Interval(841.58712, 841.77712, 这种)",18.8679245283008,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,predPOS
M00A_man_isolated.csv,ʈʂ,841.67712,841.70712,ej˥˩,u˨˩˦,False,"Interval(841.58712, 841.77712, 这种)",18.9545091779714,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,predPOS
M00A_man_isolated.csv,tʷ,841.77712,841.81712,ŋ,u˥,True,"Interval(841.77712, 841.95712, 东西)",19.946808510637,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,predPOS
M00A_man_isolated.csv,tɕ,842.55472,842.61472,,ow˥˩,True,"Interval(842.55472, 843.04472, 就是)",13.0579297245964,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109,predPOS
M00A_man_isolated.csv,ʈʂʰ,843.10472,843.22472,,u˧˥,True,"Interval(843.10472, 843.40472, 除了)",10.4477611940305,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,kʰ,843.40472,843.57472,ə˧,o˥˩,True,"Interval(843.40472, 843.83472, 课堂)",11.1111111111116,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079,predPOS
M00A_man_isolated.csv,tʰ,843.62472,843.71472,o˥˩,a˧˥,False,"Interval(843.40472, 843.83472, 课堂)",11.1111111111116,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079,predPOS
M00A_man_isolated.csv,tɕ,844.05472,844.13472,ŋ,ow˥˩,True,"Interval(844.05472, 844.62472, 就是)",10.48951048951,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,predPOS
M00A_man_isolated.csv,kʰ,844.69472,844.80472,,o˥˩,True,"Interval(844.69472, 844.99472, 课堂)",12.587412587412,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,predPOS
M00A_man_isolated.csv,tʰ,844.84472,844.88472,o˥˩,a˧˥,False,"Interval(844.69472, 844.99472, 课堂)",13.2867132867127,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,predPOS
M00A_man_isolated.csv,p,845.13472,845.19472,ŋ,j,True,"Interval(845.13472, 845.48472, 表述)",15.3846153846147,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,predPOS
M00A_man_isolated.csv,t,845.48472,845.53472,u˥˩,ə,True,"Interval(845.48472, 845.59472, 的)",18,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,predNEG
M00A_man_isolated.csv,kʰ,845.97472,846.12472,ej˥˩,o˥˩,True,"Interval(845.97472, 846.28472, 课堂)",18.6666666666667,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098,predPOS
M00A_man_isolated.csv,tʰ,846.16472,846.20472,o˥˩,a˧˥,False,"Interval(845.97472, 846.28472, 课堂)",18,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098,predPOS
M00A_man_isolated.csv,tɕʰ,846.38472,846.48472,ʐ̩˥˩,a˨˩˦,True,"Interval(846.38472, 846.70472, 强行)",18.6666666666667,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127,predPOS
M00A_man_isolated.csv,tɕʰ,846.84472,846.89472,aw˥,ow˧˥,False,"Interval(846.70472, 846.94472, 要求)",16.6666666666667,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,predPOS
M00A_man_isolated.csv,pʷ,847.08472,847.19472,ŋ,u˨˩˦,True,"Interval(847.08472, 847.56472, 普通话)",17.5882932320251,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184,predPOS
M00A_man_isolated.csv,tʷ,847.22472,847.29472,u˨˩˦,u˥,False,"Interval(847.08472, 847.56472, 普通话)",17.6470588235297,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185,predPOS
M00A_man_isolated.csv,k,848.4576,848.4876,u˧˥,w,False,"Interval(848.3476, 848.5476, 如果)",18.3486238532124,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151,predNEG
M00A_man_isolated.csv,ts,848.5476,848.5976,o˨˩˦,aj˥˩,True,"Interval(848.5476, 848.6576, 在)",16.0305343511457,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,predPOS
M00A_man_isolated.csv,kʰ,848.6576,848.8176,aj˥˩,o˥˩,True,"Interval(848.6576, 849.0276, 课堂)",18.3206106870237,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,predPOS
